#file	clusteren	cluster-cluster
1183_seed.data	-870.469534796534	-354.980325698035
1184_seed.data	-1268.600261474	-576.859905522014
1185_seed.data	-852.354252389924	-376.722490353459
1186_seed.data	-984.276563806504	-386.084483124676
1187_seed.data	-857.529758939229	-287.094762209708
1188_seed.data	-1050.65867950291	-497.706917016105
1189_seed.data	-816.983357868773	-358.311828632903
1190_seed.data	-969.999231350366	-370.183646845083
1191_seed.data	-872.981569788436	-380.041364015425
1192_seed.data	-838.219746579912	-329.355414393131
1193_seed.data	-1192.53559227846	-664.320733511805
1194_seed.data	-1027.44283151233	-436.436310682365
1195_seed.data	-1081.70376386165	-430.153024926675
1196_seed.data	-944.109381099967	-384.008488319162
1197_seed.data	-1104.04960926598	-476.701844225959
1198_seed.data	-873.208527430534	-398.461248045036
1199_seed.data	-808.80033575667	-341.776394055262
1200_seed.data	-903.936780389293	-347.269803114214
1201_seed.data	-896.280507170244	-307.728113863209
1202_seed.data	-1116.10023327283	-480.047539987302
1203_seed.data	-833.857715510628	-300.437617314832
1204_seed.data	-1215.98109052098	-486.132174691321
1205_seed.data	-1101.07230142909	-461.940304884736
1206_seed.data	-1274.91585734683	-522.661215803538
1207_seed.data	-996.342951007943	-582.191397793437
1208_seed.data	-1115.65070796007	-497.61506822748
1209_seed.data	-814.848241065431	-347.560711358837
1210_seed.data	-908.910508526966	-418.220791198194
1211_seed.data	-858.904177640381	-310.565509798308
1212_seed.data	-921.130663957568	-350.273632788029
1213_seed.data	-878.390131081401	-376.428117142339
1214_seed.data	-1004.54518164677	-455.942247910041
1215_seed.data	-839.727180614986	-382.280985420658
1216_seed.data	-876.10798946637	-368.302163968273
1217_seed.data	-914.139032404336	-365.952365976106
1218_seed.data	-1158.23763293854	-529.921172611071
1219_seed.data	-1330.0343883723	-623.960488766827
1220_seed.data	-941.316191116224	-364.012852365397
1221_seed.data	-922.191747666032	-367.598050981236
1222_seed.data	-822.879960883307	-274.027871506806
1223_seed.data	-872.795753175021	-360.101481795201
1224_seed.data	-1180.97753746088	-546.092533199849
1225_seed.data	-871.420591243784	-328.570187031294
1226_seed.data	-1309.7499068286	-532.582239631699
1227_seed.data	-950.23813881223	-423.07845424665
1228_seed.data	-1115.40048317693	-470.110935327423
1229_seed.data	-1215.63046758367	-626.682476246233
1230_seed.data	-820.335453394134	-276.985036386257
1231_seed.data	-874.335090820115	-328.529983003937
1232_seed.data	-860.591903012669	-391.31069309245
1233_seed.data	-1013.03596822081	-428.957711413382
1234_seed.data	-1253.57242133961	-559.187276374846
1235_seed.data	-1121.23361255189	-522.085435582437
1236_seed.data	-1005.23691322072	-488.736775730326
1237_seed.data	-1369.54729776836	-641.238649065778
1238_seed.data	-1120.0308797751	-461.278021046149
1239_seed.data	-1043.3135731073	-455.126361010089
1240_seed.data	-1272.31313382017	-533.126912301672
1241_seed.data	-814.057583551425	-360.829017317462
1242_seed.data	-826.269416663085	-348.607390685005
1243_seed.data	-1190.83901509074	-586.071986851776
1244_seed.data	-808.282561561624	-297.901648685191
1245_seed.data	-1003.83897341708	-446.657736296524
1246_seed.data	-1028.31515539178	-442.017972205272
1247_seed.data	-853.511142842109	-468.863214431838
1248_seed.data	-1147.77181653198	-498.740574779839
1249_seed.data	-1069.20050257881	-556.750074021207
1250_seed.data	-882.089848650043	-342.400361296543
1251_seed.data	-829.273596719347	-316.279849820116
1252_seed.data	-921.014007420564	-428.422549701099
1253_seed.data	-939.848793647102	-377.867583153475
1254_seed.data	-1049.27610295204	-501.482156934805
1255_seed.data	-878.916023398366	-294.882000099053
1256_seed.data	-832.267383245175	-358.561221333154
1257_seed.data	-826.524807818674	-370.685572804398
1258_seed.data	-901.548275721852	-385.364364331025
1259_seed.data	-925.093323500161	-330.475212896129
1260_seed.data	-1007.55414510319	-552.390181266214
1261_seed.data	-874.552679095259	-345.347071974461
1262_seed.data	-849.177060083381	-300.865807986982
1263_seed.data	-1173.1182893328	-498.841029553765
1264_seed.data	-971.255793874014	-506.05926877811
1265_seed.data	-1366.96468293288	-682.045698854008
1266_seed.data	-848.409337738613	-283.279044417908
1267_seed.data	-1013.35962030878	-448.809061975999
1268_seed.data	-1098.25456357772	-480.476968261226
1269_seed.data	-881.703444659353	-463.639194602869
1270_seed.data	-952.119746684975	-397.889832646653
1271_seed.data	-1064.90892304347	-461.03301983061
1272_seed.data	-1031.58268922998	-476.570727374028
1273_seed.data	-919.323100321914	-383.925093912554
1274_seed.data	-1016.74377249441	-316.978113961859
1275_seed.data	-1237.5250490141	-693.418226771123
1276_seed.data	-1024.94109750436	-441.794511703006
1277_seed.data	-1046.75226532946	-438.760770521753
1278_seed.data	-862.935255906022	-364.555811108427
1279_seed.data	-898.020260208465	-424.424083020051
1280_seed.data	-824.064006012332	-361.095106113997
1281_seed.data	-1390.52398940183	-464.610280262363
1282_seed.data	-1391.2587879035	-585.080039099433
1283_seed.data	-1324.34053479807	-511.668050328611
1284_seed.data	-1347.0974331011	-745.652364134291
1285_seed.data	-1458.83186549294	-602.675698513179
1286_seed.data	-1446.82916075803	-760.744983022787
1287_seed.data	-1355.51242790215	-697.266481889175
1288_seed.data	-1483.23375071397	-738.924429352341
1289_seed.data	-1474.66788276896	-550.973160947622
1290_seed.data	-1340.48439025222	-554.891050291185
1291_seed.data	-1428.69691104212	-549.624807108234
1292_seed.data	-1344.57002786148	-473.37251855507
1293_seed.data	-1484.02925355608	-673.018049262962
1294_seed.data	-1427.58664474439	-599.812664234554
1295_seed.data	-1445.51388341689	-654.335783887197
1296_seed.data	-1437.63641529809	-695.027499910174
1297_seed.data	-1441.0778394775	-780.843280174525
1298_seed.data	-1441.81034517779	-761.741937053114
1299_seed.data	-1422.66000596432	-602.647117455273
1300_seed.data	-1423.92686209058	-583.933199405093
1301_seed.data	-1123.94212052207	-617.898141492283
1302_seed.data	-1197.36037765082	-565.077678324329
1303_seed.data	-1070.16288474421	-381.451229292538
1304_seed.data	-1308.34575577943	-511.555456379663
1305_seed.data	-1354.10037218531	-584.954615096699
1306_seed.data	-1262.47659119499	-584.114115677177
1307_seed.data	-1439.9123025008	-562.259096961917
1308_seed.data	-1390.99037377318	-607.147195780362
1309_seed.data	-1147.41095921488	-549.985547682045
1310_seed.data	-1351.15064047629	-564.334599279149
1311_seed.data	-1415.9388201551	-850.066974345982
1312_seed.data	-1094.12184287344	-485.122517066699
1313_seed.data	-1133.75774740341	-437.005581094135
1314_seed.data	-1133.46877511999	-381.736268381079
1315_seed.data	-1104.15470520741	-489.682718105317
1316_seed.data	-1110.28261644194	-535.981881407911
1317_seed.data	-1087.60988043377	-545.123065934574
1318_seed.data	-1368.51059214637	-555.788517467606
1319_seed.data	-1161.40033374933	-393.962018395269
1320_seed.data	-1167.89313037996	-513.682970171861
1321_seed.data	-1216.24971907172	-737.74841958439
1322_seed.data	-1170.74956088155	-396.304599552255
1323_seed.data	-1242.740131808	-558.675152914474
1324_seed.data	-1093.53951630238	-592.998316818122
1325_seed.data	-1125.09861636265	-624.673033287975
1326_seed.data	-1301.35151140766	-532.837839348593
1327_seed.data	-1086.23030627161	-509.79172218832
1328_seed.data	-1193.11353062817	-691.969320184829
1329_seed.data	-1099.39112043165	-499.801832127634
1330_seed.data	-1232.65585825681	-536.201712835307
1331_seed.data	-1276.20174954519	-539.01166329041
1332_seed.data	-1113.4277475007	-438.229158971582
1333_seed.data	-1220.86933613856	-607.794610790035
1334_seed.data	-1062.51777393198	-385.5262932111
1335_seed.data	-1410.17676569784	-715.775454897778
1336_seed.data	-1240.56853088537	-504.449612070242
1337_seed.data	-1168.34606331925	-650.319536704114
1338_seed.data	-1094.55804190424	-434.46948066479
1339_seed.data	-1137.56316951595	-495.421473641447
1340_seed.data	-1188.78571575749	-445.944889447108
1341_seed.data	-1312.86821481075	-647.134212265756
1342_seed.data	-1384.85352039758	-693.952684068019
1343_seed.data	-1454.88817846897	-650.98830730107
1344_seed.data	-1240.99254866526	-627.662008046954
1345_seed.data	-1418.00082618788	-495.970944576285
1346_seed.data	-1232.84607843037	-517.242280979421
1347_seed.data	-1490.29200701098	-851.532650304712
1348_seed.data	-1341.26947392572	-745.099751277278
1349_seed.data	-1266.36251628258	-678.827720937291
1350_seed.data	-1422.90629374548	-688.696910104295
1351_seed.data	-1104.52490346938	-465.04212585523
1352_seed.data	-1382.89785306388	-763.57988658088
1353_seed.data	-1262.06992921664	-460.386552148094
1354_seed.data	-1157.44022534809	-426.199320157153
1355_seed.data	-1282.88160671207	-647.84462800848
1356_seed.data	-1251.82401999912	-657.908539911833
1357_seed.data	-1214.52856377432	-554.201053870458
1358_seed.data	-1136.80497374624	-545.668766258416
1359_seed.data	-1166.11716523712	-405.613313249145
1360_seed.data	-1277.69543793512	-492.33484545758
1361_seed.data	-1156.09522633116	-422.478163085518
1362_seed.data	-1456.54289491622	-853.171251538598
1363_seed.data	-1402.13346909112	-707.51571274526
1364_seed.data	-1144.76878228877	-476.51266295011
1365_seed.data	-1308.63096374605	-796.635277124089
1366_seed.data	-1073.07819227775	-519.83638753159
1367_seed.data	-1078.28016916681	-517.186002871521
1368_seed.data	-1293.53981735944	-438.872654601184
1369_seed.data	-1459.66722494662	-647.398786603088
1370_seed.data	-1078.70794843985	-575.980756738128
1371_seed.data	-1426.85775231944	-679.016171371441
1372_seed.data	-1052.88047406037	-391.061279000676
1373_seed.data	-1156.28895883305	-431.790491663545
1374_seed.data	-1043.49670148396	-509.619544229884
1375_seed.data	-1410.30227660659	-607.006565480099
1376_seed.data	-1437.94142160387	-534.597479296051
1377_seed.data	-1094.87662066554	-577.171222208217
1378_seed.data	-1412.84654603254	-776.690343503103
1379_seed.data	-1339.90095896554	-745.170045258434
1380_seed.data	-1408.04279905216	-643.253320396015
1381_seed.data	-1093.80020335826	-537.437631147938
1382_seed.data	-1435.49810817325	-753.284713192304
1383_seed.data	-1332.9682052665	-555.901636721619
1384_seed.data	-1074.14712728451	-499.514174760532
1385_seed.data	-1274.73404674354	-622.374215391848
1386_seed.data	-1392.50284709526	-737.142901301425
1387_seed.data	-1143.85600339119	-461.137031501934
1388_seed.data	-1384.86507864358	-705.756843538335
1389_seed.data	-1193.26521924691	-479.678833586392
1390_seed.data	-1222.49752833834	-603.167492526866
1391_seed.data	-1072.38808962432	-575.131549204304
1392_seed.data	-1294.28217658116	-596.791687110911
1393_seed.data	-1299.04072834372	-553.943919405165
1394_seed.data	-1161.31287432982	-548.040019668781
1395_seed.data	-1130.4862448488	-503.87260881842
1396_seed.data	-1115.63863305762	-571.668746881991
1397_seed.data	-1061.25772095647	-517.243734016624
1398_seed.data	-1190.53846120778	-457.623067942449
1399_seed.data	-1398.43740862331	-563.702350809136
1400_seed.data	-1398.40788500538	-609.529120293283
1401_seed.data	-1190.86590248897	-501.866442183908
1402_seed.data	-1232.93306336917	-562.771462480789
1403_seed.data	-1372.34913332571	-784.003228800237
1404_seed.data	-1198.20199160078	-567.817488905097
1405_seed.data	-1351.91460766885	-558.975584822052
1406_seed.data	-1402.82903772796	-668.904231349488
1407_seed.data	-1267.8124707833	-589.409255425285
1408_seed.data	-1348.01679572751	-588.165269445633
1409_seed.data	-1338.13662402667	-683.15671424996
1410_seed.data	-1195.14604468158	-560.807429010904
1411_seed.data	-1131.50586229559	-465.810584147814
1412_seed.data	-1206.95124841077	-493.29473590489
1413_seed.data	-1239.02178140832	-520.20820149147
1414_seed.data	-1277.57334058936	-628.537307827445
1415_seed.data	-1138.17676864258	-493.341470627136
1416_seed.data	-1221.65849737207	-621.863618444311
1417_seed.data	-1288.78921468622	-634.378851169051
1418_seed.data	-1065.59219043544	-529.60840844067
1419_seed.data	-1473.27625142998	-663.275163962396
1420_seed.data	-1131.75526635124	-431.994835639303
1421_seed.data	-1091.37178639089	-539.817847696816
1422_seed.data	-1429.05200523163	-704.956194003564
1423_seed.data	-1299.22005636442	-562.882721451001
1424_seed.data	-1282.29778835261	-516.224956152337
1425_seed.data	-1180.24915222529	-603.893990644327
1426_seed.data	-1156.00613203048	-558.274556508685
1427_seed.data	-1384.97971202254	-534.913046828757
1428_seed.data	-1313.40886052599	-687.388111140562
1429_seed.data	-1394.14591282232	-667.961670284789
1430_seed.data	-1288.52142815894	-475.075051595458
1431_seed.data	-1192.59735293516	-420.923532584141
1432_seed.data	-1088.55140794102	-407.729271790859
1433_seed.data	-1081.97840133289	-471.857380015091
1434_seed.data	-1203.25270815567	-648.150068628278
1435_seed.data	-1362.65006924538	-632.906252785103
1436_seed.data	-1194.60808371023	-608.069105589722
1437_seed.data	-1221.69830105328	-558.140836971287
1438_seed.data	-1160.93912707064	-498.697348771856
1439_seed.data	-1106.95469270004	-568.347353330048
1440_seed.data	-1434.6089958379	-633.115591141866
1441_seed.data	-1273.59979067545	-570.552256417363
1442_seed.data	-1365.29449295162	-609.691027270224
1443_seed.data	-1128.32316421188	-503.496757832793
1444_seed.data	-1300.53722455991	-537.10190537851
1445_seed.data	-1389.39018870179	-787.920241558885
1446_seed.data	-1163.1460178022	-514.098480807466
1447_seed.data	-1378.31180477584	-557.086722885454
1448_seed.data	-1421.83992815166	-730.691355652331
1449_seed.data	-1203.16409708084	-641.459953032399
1450_seed.data	-1194.46326955462	-526.347644547206
1451_seed.data	-1496.86266618641	-861.507480067596
1452_seed.data	-1184.02712837325	-495.737427400705
1453_seed.data	-1239.64358409768	-530.320182611159
1454_seed.data	-1255.26267353066	-583.022496116135
1455_seed.data	-1167.96254444433	-532.6463699039
1456_seed.data	-1288.43255891705	-550.805236332749
1457_seed.data	-1323.92687090119	-683.161951621723
1458_seed.data	-1333.08626059473	-665.654581417813
1459_seed.data	-1087.66846708085	-369.664017044268
1460_seed.data	-1369.17853669697	-599.678214746306
1461_seed.data	-1255.67408083276	-676.031111618208
1462_seed.data	-1069.3404459028	-405.402062214091
1463_seed.data	-1096.31173671528	-462.724824748423
1464_seed.data	-1072.03689944295	-385.266041403755
1465_seed.data	-1072.48339812682	-481.389116174687
1466_seed.data	-1111.78596565212	-512.242992533011
1467_seed.data	-1132.49263755835	-630.723478020433
1468_seed.data	-1290.90427516923	-426.147630643729
1469_seed.data	-1441.69413092485	-797.960529469186
1470_seed.data	-1287.83532296141	-696.221655419175
1471_seed.data	-1375.17500701081	-720.920610850855
1472_seed.data	-1362.55926532432	-571.023672705149
1473_seed.data	-1197.72233180288	-711.830669241166
1474_seed.data	-1068.75795741097	-397.285416082465
1475_seed.data	-1364.19803102901	-852.446156050692
1476_seed.data	-1104.87082819207	-489.071019092416
1477_seed.data	-1200.19682284416	-534.363702071084
1478_seed.data	-1174.08314929666	-538.641514634719
1479_seed.data	-1147.0661726207	-445.420020563932
1480_seed.data	-1425.40432944292	-735.20373268897
1481_seed.data	-1186.71351885489	-646.507816151137
1482_seed.data	-1126.64926039132	-498.090711352426
1483_seed.data	-1381.78655018209	-525.162351189678
1484_seed.data	-1375.30411001163	-623.63578793828
1485_seed.data	-1226.27604039965	-666.895286587017
1486_seed.data	-1239.51393925284	-732.345378165853
1487_seed.data	-1116.41455890264	-558.292720236094
1488_seed.data	-1083.51701566994	-553.993688388892
1489_seed.data	-1431.72249582259	-489.87506275642
1490_seed.data	-1362.01631378674	-558.512541149339
1491_seed.data	-1270.49487126831	-466.748154819603
1492_seed.data	-1356.20383641248	-782.543934553808
1493_seed.data	-1259.7809598319	-566.477908018786
1494_seed.data	-1207.26258386202	-499.846496968041
1495_seed.data	-1095.62261420052	-491.844824506232
1496_seed.data	-1301.27349720464	-687.690895069932
1497_seed.data	-1363.45113482534	-566.045506190175
1498_seed.data	-1118.05619353938	-535.888045476954
1499_seed.data	-1124.33363659053	-602.463937582335
1500_seed.data	-1402.8251407608	-803.194263793664
1501_seed.data	-1287.24990945782	-610.664599414868
1502_seed.data	-1298.39861823813	-487.352306617375
1503_seed.data	-1399.79700543406	-825.204588648329
1504_seed.data	-1211.77421947792	-445.961355372746
1505_seed.data	-1076.81918913252	-482.473707353278
1506_seed.data	-1406.20477666067	-716.183559794739
1507_seed.data	-1359.13533222626	-506.647556830082
1508_seed.data	-1327.7480011948	-663.47213437178
1509_seed.data	-1447.06566942403	-631.043288681452
1510_seed.data	-1467.59635043983	-840.009750324422
1511_seed.data	-1231.68878964498	-660.852133294259
1512_seed.data	-1448.91697650874	-694.482303765529
1513_seed.data	-1285.80265571871	-740.350667610028
1514_seed.data	-1245.87260972076	-488.990404288373
1515_seed.data	-1425.41787305098	-690.551714499022
1516_seed.data	-1130.47600492546	-616.174659485751
1517_seed.data	-1475.02776686216	-857.292734395581
1518_seed.data	-1255.96283205506	-502.693753000236
1519_seed.data	-1239.78356956066	-603.7610243451
1520_seed.data	-1047.58262418698	-502.889346998243
1521_seed.data	-1212.8943552617	-553.153163011978
1522_seed.data	-1482.07261656404	-652.021960651221
1523_seed.data	-1142.03359453524	-502.804936175727
1524_seed.data	-1113.83291803417	-389.094649688867
1525_seed.data	-1261.05613535584	-618.397654541396
1526_seed.data	-1094.21460300349	-496.862249236211
1527_seed.data	-1099.23600265025	-444.057192908519
1528_seed.data	-1201.17182944169	-720.903242149086
1529_seed.data	-1184.75029776168	-603.578421128476
1530_seed.data	-1096.89345535765	-506.000277738386
1531_seed.data	-1175.55562113726	-552.385502818964
1532_seed.data	-1175.13456030492	-484.829457983194
1533_seed.data	-1112.16758422396	-597.127699034836
1534_seed.data	-1445.36064383821	-860.959352775421
1535_seed.data	-1389.18094270832	-578.944306029816
1536_seed.data	-1085.00624072093	-369.323347863431
1537_seed.data	-1074.92510846353	-537.540597301309
1538_seed.data	-1247.72018772731	-453.963063255778
1539_seed.data	-1188.77926886869	-632.172595770629
1540_seed.data	-1173.26915526951	-565.381752183486
1541_seed.data	-1295.77744575698	-618.429906571514
1542_seed.data	-1055.69749081625	-383.679427670205
1543_seed.data	-1324.81405525633	-609.988523223532
1544_seed.data	-1261.28024374697	-658.782201529354
1545_seed.data	-1333.2832328114	-556.944346492869
1546_seed.data	-1359.51549325678	-722.005001053421
1547_seed.data	-1065.44745510622	-486.275155979363
1548_seed.data	-1095.09459851136	-416.918484633388
1549_seed.data	-1336.02151721544	-684.140919696474
1550_seed.data	-1249.68908562549	-687.279852308022
1551_seed.data	-1057.2887588316	-367.834335563503
1552_seed.data	-1127.61768272193	-527.43019774683
1553_seed.data	-1132.55248768327	-520.244681919284
1554_seed.data	-1336.98310328321	-772.344660020215
1555_seed.data	-1104.47280270596	-633.94556533261
1556_seed.data	-1219.28922352529	-509.289541288723
1557_seed.data	-1119.02089058183	-613.452734081788
1558_seed.data	-1287.0082578391	-523.410392704344
1559_seed.data	-1395.81836850469	-602.915128651382
1560_seed.data	-1399.38913927661	-859.607423577175
1561_seed.data	-1222.78168697244	-603.227742428624
1562_seed.data	-1158.19081486738	-535.326243173895
1563_seed.data	-1195.74823445258	-579.692655837865
1564_seed.data	-1142.0259775831	-507.499164885464
1565_seed.data	-1072.59386729275	-427.99699813967
1566_seed.data	-1108.25206330612	-487.895110020901
1567_seed.data	-1137.60835980972	-639.74398804516
1568_seed.data	-1216.51952401866	-695.766652446399
1569_seed.data	-1253.1621958734	-531.824979434899
1570_seed.data	-1267.26798750093	-682.279328365419
1571_seed.data	-1428.25780076062	-704.631803691806
1572_seed.data	-1298.94483835189	-700.360827600235
1573_seed.data	-1176.2256998288	-555.844356285302
1574_seed.data	-1196.63106193943	-512.012232656861
1575_seed.data	-1253.21969708355	-506.459712510249
1576_seed.data	-1076.10023579395	-486.839880234566
1577_seed.data	-1118.49289062259	-500.517206710822
1578_seed.data	-1321.09825400678	-666.571174411541
1579_seed.data	-1111.32459863312	-534.85029322641
1580_seed.data	-1081.81511330805	-545.166688706274
1581_seed.data	-1384.48423326852	-603.735028303942
1582_seed.data	-1469.92838202451	-656.121093585822
1583_seed.data	-1190.74733419945	-542.454692389237
1584_seed.data	-1111.70528682492	-498.854198826801
1585_seed.data	-1463.99116460007	-691.414385680825
1586_seed.data	-1326.97877754283	-540.547811528426
1587_seed.data	-1257.67616173845	-659.040550450187
1588_seed.data	-1064.39320593909	-476.09942325345
1589_seed.data	-1339.31132872117	-675.683049118941
1590_seed.data	-1284.71144652939	-614.465813157106
1591_seed.data	-1320.58060481344	-619.496538050433
1592_seed.data	-1398.3186329145	-669.084552721086
1593_seed.data	-1317.69676110211	-543.780042065515
1594_seed.data	-1240.49201787818	-533.632763267368
1595_seed.data	-1100.56192348924	-537.662987052946
1596_seed.data	-1161.4387737513	-504.927457485587
1597_seed.data	-1066.42270841676	-545.169796139109
1598_seed.data	-1371.84703596139	-599.154111537856
1599_seed.data	-1136.78566631721	-540.55070391234
1600_seed.data	-1128.56034729556	-585.850740730175
1601_seed.data	-1404.33449104588	-675.621657771537
1602_seed.data	-1295.88604150653	-544.38519179141
1603_seed.data	-1314.78092286429	-562.139356296006
1604_seed.data	-1153.27179474386	-636.634312414961
1605_seed.data	-1354.55516540758	-635.560716861931
1606_seed.data	-1132.52487054476	-531.870877815076
1607_seed.data	-1256.64556389701	-576.371276456043
1608_seed.data	-1261.72953799408	-579.008251911272
1609_seed.data	-1151.68013548462	-418.980431168173
1610_seed.data	-1337.58129212172	-690.990287745695
1611_seed.data	-1304.93696885487	-543.287132461432
1612_seed.data	-1321.16239297129	-803.375029057174
1613_seed.data	-1157.66250372023	-447.116144482507
1614_seed.data	-1131.35916333097	-583.80706062228
1615_seed.data	-1099.81524779774	-415.540223096789
1616_seed.data	-1120.66993875597	-475.694971208343
1617_seed.data	-1237.57830108436	-627.215044743102
1618_seed.data	-1482.81943307206	-775.01895639487
1619_seed.data	-1122.36415042685	-392.566420320392
1620_seed.data	-1462.5846158947	-599.556346577124
1621_seed.data	-1320.32558550762	-824.434020075654
1622_seed.data	-1236.67785685523	-493.164043746954
1623_seed.data	-1425.09977897738	-745.298969777179
1624_seed.data	-1200.39869445112	-564.574621060548
1625_seed.data	-1333.15758023384	-570.430600501267
1626_seed.data	-1252.74211267424	-649.801350260166
1627_seed.data	-1259.08704856494	-649.002149045244
1628_seed.data	-1092.23618133433	-513.231627448281
1629_seed.data	-1189.61853005911	-620.959193266375
1630_seed.data	-1358.05289382048	-594.113773088404
1631_seed.data	-1049.23016001008	-572.53374314348
1632_seed.data	-1096.95551187219	-551.819082731954
1633_seed.data	-1154.19487834865	-604.335506909273
1634_seed.data	-1119.6038698938	-504.289905847231
1635_seed.data	-1110.92179926258	-518.052617875374
1636_seed.data	-1423.96751842601	-679.744934574821
1637_seed.data	-1179.06291382337	-528.372067764702
1638_seed.data	-1308.32877364061	-486.493052026824
1639_seed.data	-1072.02939825632	-412.709737509432
1640_seed.data	-1239.11853029378	-468.834993179527
1641_seed.data	-1238.00416708061	-474.599563227494
1642_seed.data	-1155.73486418515	-580.016114389799
1643_seed.data	-1095.94392034281	-420.709834884783
1644_seed.data	-1171.21189213524	-596.101208379016
1645_seed.data	-1288.45515660395	-556.530582801451
1646_seed.data	-1224.33241338956	-678.097705275824
1647_seed.data	-1066.96180752741	-369.325586624506
1648_seed.data	-1086.61806259664	-505.590365718748
1649_seed.data	-1056.24599978456	-457.300664755553
1650_seed.data	-1418.25007046413	-587.380840588109
1651_seed.data	-1135.674378434	-525.237923201134
1652_seed.data	-1126.35393710979	-367.679020916256
1653_seed.data	-1080.2569675228	-655.669174868931
1654_seed.data	-1171.59442844736	-554.128453691884
1655_seed.data	-1233.58999695039	-544.472675505008
1656_seed.data	-1114.43481984077	-594.382355319866
1657_seed.data	-1205.61235759599	-406.918373412139
1658_seed.data	-1063.76086048868	-450.124717227385
1659_seed.data	-1121.26682282543	-330.074184100361
1660_seed.data	-1356.45890611282	-638.200667734701
1661_seed.data	-1115.2629830024	-604.821809127574
1662_seed.data	-1359.22788283975	-507.853882214938
1663_seed.data	-1414.42770357294	-630.36104165176
1664_seed.data	-1060.01808737768	-417.643145493044
1665_seed.data	-1271.51567783614	-526.019321246224
1666_seed.data	-1343.12044462062	-499.909124395558
1667_seed.data	-1148.0542427676	-551.840686272112
1668_seed.data	-1229.04249977534	-580.967719234463
1669_seed.data	-1100.84431487282	-485.474407260003
1670_seed.data	-1209.18742506012	-661.387325957098
1671_seed.data	-1287.64643794321	-655.216757357055
1672_seed.data	-1418.34917045458	-689.354991767489
1673_seed.data	-1358.20338572605	-616.720083221971
1674_seed.data	-1092.69715754538	-373.8747314623
1675_seed.data	-1197.61929846411	-522.260372660686
1676_seed.data	-1138.56124994721	-528.052976312084
1677_seed.data	-1447.3538212334	-839.691649722999
1678_seed.data	-1382.71668365283	-516.165208270207
1679_seed.data	-1343.88687639709	-723.712454558871
1680_seed.data	-1295.83370360856	-480.222237963953
1681_seed.data	-1210.71884827105	-554.550197441294
1682_seed.data	-1263.92833454907	-590.888409655662
1683_seed.data	-1159.08264798308	-534.837305124262
1684_seed.data	-1083.80829679763	-366.622476658315
1685_seed.data	-1115.22098026212	-425.456891697146
1686_seed.data	-1255.54051283767	-565.948340813853
1687_seed.data	-1079.71260479654	-383.263108911217
1688_seed.data	-1380.79706081906	-811.350837593309
1689_seed.data	-1422.98302426964	-680.420748245137
1690_seed.data	-1204.71465311163	-577.873111092179
1691_seed.data	-1247.47160195162	-560.918614377842
1692_seed.data	-1172.66219160194	-460.379943968401
1693_seed.data	-1400.04972316091	-728.950826953064
1694_seed.data	-1303.71877237473	-542.109107462849
1695_seed.data	-1175.0259795549	-498.74636525259
1696_seed.data	-1158.72411518157	-475.953327018638
1697_seed.data	-1419.45914120306	-611.794358038406
1698_seed.data	-1079.88157147631	-464.484058811977
1699_seed.data	-1121.82507276051	-599.489401338182
1700_seed.data	-1251.45692192811	-676.720627229636
1701_seed.data	-1178.01247890978	-651.274342309308
1702_seed.data	-1064.86853041493	-483.422974507797
1703_seed.data	-1245.93559740645	-621.116769158648
1704_seed.data	-1166.66871772182	-536.123204009366
1705_seed.data	-1083.02916434244	-468.788138166865
1706_seed.data	-1080.43195464215	-457.711837939272
1707_seed.data	-1120.79556744136	-498.699679689731
1708_seed.data	-1062.90362580708	-489.424893831562
1709_seed.data	-1084.03991051993	-582.152878545355
1710_seed.data	-1076.45496779509	-464.179385520929
1711_seed.data	-1114.77673553008	-452.055631268739
1712_seed.data	-1058.96557731315	-404.809959034697
1713_seed.data	-1289.902850782	-847.964770469327
1714_seed.data	-1245.96344081943	-524.112486588777
1715_seed.data	-1113.53327436962	-443.472054728057
1716_seed.data	-1276.05823116202	-571.868737289332
1717_seed.data	-1329.03357488265	-673.830176566647
1718_seed.data	-1239.23686217922	-469.122916409031
1719_seed.data	-1326.69474171664	-577.658841979345
1720_seed.data	-1302.93941902285	-634.818119141108
1721_seed.data	-1065.9535920655	-359.19611173727
1722_seed.data	-1254.24968862757	-416.544491892921
1723_seed.data	-1125.44744133946	-494.8298009866
1724_seed.data	-1346.10243044447	-538.898638001226
1725_seed.data	-1076.01834370232	-417.627263699075
1726_seed.data	-1140.34799160838	-433.525938003262
1727_seed.data	-1235.58772946719	-400.682572579615
1728_seed.data	-1174.52155817957	-578.717787744123
1729_seed.data	-1258.57197712007	-623.828647729229
1730_seed.data	-1045.39701280323	-466.798818761124
1731_seed.data	-1315.95939791909	-647.322558505586
1732_seed.data	-1437.83808247041	-590.614975338974
1733_seed.data	-1094.43351946265	-607.095009066649
1734_seed.data	-1090.01423923685	-567.207364358434
1735_seed.data	-1075.23923115277	-500.152227852122
1736_seed.data	-1126.4675224963	-569.448993624083
1737_seed.data	-1166.95888904499	-582.229823402225
1738_seed.data	-1390.92947927944	-671.910655946694
1739_seed.data	-1343.04687512154	-470.755081252344
1740_seed.data	-1073.53708863526	-587.942963119021
1741_seed.data	-1293.56075320367	-602.303106490144
1742_seed.data	-1183.64605178768	-585.157522232329
1743_seed.data	-1091.56040020218	-386.958561328583
