#file	clusteren	cluster-cluster
1121_seed.data	-2179.00489599047	-1366.66790773427
1122_seed.data	-2129.77068172853	-1454.71997451426
1123_seed.data	-2401.82676946222	-1634.73859450474
1124_seed.data	-1790.07509087503	-1157.08341194439
1125_seed.data	-2124.79293733687	-1482.49612370445
1126_seed.data	-1509.58939208183	-898.375015796461
1127_seed.data	-1879.65533437882	-1296.50315196261
1128_seed.data	-2473.91715765309	-1717.9648757904
1129_seed.data	-2000.59772627533	-1268.86139634929
1130_seed.data	-1725.01834969114	-895.054517199654
1131_seed.data	-1902.65180454165	-1295.01336853006
1132_seed.data	-2133.45885390027	-1390.38211157976
1133_seed.data	-1982.17004669004	-1325.68460488823
1134_seed.data	-2024.36364392435	-1268.15049556797
1135_seed.data	-2158.62150950099	-1320.21538636462
1136_seed.data	-2429.67069626231	-1689.92149426833
1137_seed.data	-1704.51336272787	-1099.71605746097
1138_seed.data	-1790.99486118967	-1161.58270024346
1139_seed.data	-2036.34336469059	-1333.05113902271
1140_seed.data	-1546.84904235683	-936.721148274096
1141_seed.data	-1861.5766255875	-1028.93163126534
1142_seed.data	-1874.75721503535	-1277.8925699948
1143_seed.data	-2391.85589710274	-1649.47968494397
1144_seed.data	-2115.00487409131	-1381.28810680521
1145_seed.data	-1975.89620143153	-1346.37710164344
1146_seed.data	-1653.39607888779	-978.146161759294
1147_seed.data	-2049.49851556703	-1432.78776519029
1148_seed.data	-1743.07837378365	-1028.82204653981
1149_seed.data	-1752.39338130012	-983.313916432428
1150_seed.data	-2157.05630090431	-1445.65631417612
1151_seed.data	-2327.40235464089	-1345.34312457424
1152_seed.data	-2269.70875701153	-1405.08154615208
1153_seed.data	-1992.76622969303	-1261.4978470673
1154_seed.data	-1628.61602664559	-938.991769754762
1155_seed.data	-1526.01261330674	-984.474713296371
1156_seed.data	-1672.70702734319	-968.179000089735
1157_seed.data	-1506.01127881959	-762.106801164347
1158_seed.data	-1908.62972911801	-1256.60867689262
1159_seed.data	-2203.74611608382	-1421.58541010393
1160_seed.data	-1882.48743846386	-1082.76665210206
1161_seed.data	-1587.19341916127	-895.610278566836
1162_seed.data	-1834.17734473901	-1237.01664830751
1163_seed.data	-1770.79762197248	-955.108585707492
1164_seed.data	-2264.55655209837	-1323.05975747892
1165_seed.data	-1618.98161652006	-1096.12086645907
1166_seed.data	-1801.68067689588	-965.86810682274
1167_seed.data	-2394.54283945168	-1669.97483970878
1168_seed.data	-1974.63999390318	-1298.60966939348
1169_seed.data	-2479.69156740967	-1683.793809101
1170_seed.data	-2069.6455451952	-1360.66308567986
1171_seed.data	-1765.13251200281	-1113.75733090562
1172_seed.data	-1528.77069308143	-708.727628384649
1173_seed.data	-2305.30250742374	-1570.84237261958
1174_seed.data	-2462.4301081924	-1644.35934949051
1175_seed.data	-2258.08014543591	-1316.7342425259
1176_seed.data	-2178.24071897935	-1316.18770826588
1177_seed.data	-1947.78440194376	-1206.65469341096
1178_seed.data	-1668.87048970212	-877.386760703608
1179_seed.data	-2355.1652114776	-1537.61455009929
1180_seed.data	-1537.98650483592	-997.393421057785
1181_seed.data	-2259.92474304592	-1436.58104717757
1182_seed.data	-2179.42666583573	-1390.19907635537
1183_seed.data	-2435.15753851262	-1546.89573554254
1184_seed.data	-1629.91523952429	-1071.85845551501
1185_seed.data	-1784.05028247488	-1070.94924083485
1186_seed.data	-2340.37250004257	-1639.78694911609
1187_seed.data	-1932.89392740122	-1033.75172053864
1188_seed.data	-2303.82980556322	-1557.88240318719
1189_seed.data	-2111.23587790014	-1302.83507579916
1190_seed.data	-2157.45673470465	-1223.64810281602
1191_seed.data	-2228.26041599031	-1475.22180274289
1192_seed.data	-1944.76321561474	-1220.20482030783
1193_seed.data	-1909.1211398241	-1158.63093858502
1194_seed.data	-2170.52248880523	-1400.42507403478
1195_seed.data	-1713.54821424328	-928.847210463713
1196_seed.data	-1899.15420191538	-1210.76224379185
1197_seed.data	-1931.50869795197	-1315.47450201089
1198_seed.data	-2131.05935866454	-1432.93950627357
1199_seed.data	-2417.0322631603	-1621.56680416191
1200_seed.data	-2422.24268481244	-1633.73202562437
1201_seed.data	-2186.76312818053	-1416.36425158184
1202_seed.data	-1535.29048807524	-948.21258610051
1203_seed.data	-1652.32711558867	-1098.24158914448
1204_seed.data	-1675.55157184002	-1015.37663975203
1205_seed.data	-2392.47279385702	-1623.68574073315
1206_seed.data	-2036.61357017542	-1208.01794021587
1207_seed.data	-1739.04668835873	-1095.1325464528
1208_seed.data	-2030.02659455138	-1309.01150499062
1209_seed.data	-1981.29161187695	-1234.4305905617
1210_seed.data	-1851.18335432996	-949.606090578149
1211_seed.data	-2020.88478573113	-1389.32151796253
1212_seed.data	-2303.91591320623	-1537.96494581089
1213_seed.data	-2528.15251831144	-1760.93810082556
1214_seed.data	-2265.15154961258	-1534.1528103308
1215_seed.data	-1555.01008281501	-960.802977595669
1216_seed.data	-2306.55428067279	-1452.30873592318
1217_seed.data	-2135.29997449013	-1422.27240654216
1218_seed.data	-1573.28131597123	-984.582661696082
1219_seed.data	-1908.61374479977	-1236.11230881189
1220_seed.data	-1738.08785424694	-1083.81608130136
1221_seed.data	-1533.73182429107	-967.073855088285
1222_seed.data	-2199.90755281241	-1412.84645459493
1223_seed.data	-2405.00134172721	-1540.40067179648
1224_seed.data	-2079.19934820991	-1410.8785164952
1225_seed.data	-1885.6160615882	-1176.96473475862
1226_seed.data	-1647.80766847536	-932.149002169506
1227_seed.data	-2103.5357734959	-1339.8697154095
1228_seed.data	-1772.19443115276	-1199.53777627131
1229_seed.data	-1519.26003738281	-908.229079617971
1230_seed.data	-1717.7555122672	-1097.99104912643
1231_seed.data	-2252.4338897934	-1605.70925072534
1232_seed.data	-2375.96891249339	-1450.67476447698
1233_seed.data	-1979.58711443258	-1215.16014803152
1234_seed.data	-2443.44268947399	-1769.81321537416
1235_seed.data	-2401.55145814814	-1568.89495807912
1236_seed.data	-1636.26319118467	-984.238246833583
1237_seed.data	-1915.18165750571	-1151.53319474789
1238_seed.data	-2490.59841704819	-1738.05792256053
1239_seed.data	-2119.13799725817	-1440.28185958389
1240_seed.data	-1908.17418312021	-1276.21567906316
1241_seed.data	-1848.63848082943	-1273.26528720145
1242_seed.data	-1836.48607459944	-1214.52405268185
1243_seed.data	-2463.66385968682	-1636.38429500797
1244_seed.data	-1837.88241736148	-1061.92478178423
1245_seed.data	-1892.41858805909	-1223.65327011029
1246_seed.data	-2253.65236791596	-1506.88880470666
1247_seed.data	-1659.44164962866	-1108.56942075118
1248_seed.data	-1842.59109958104	-1247.523749606
1249_seed.data	-1749.60282633424	-899.799994911345
1250_seed.data	-1924.53559634476	-1289.64271928187
1251_seed.data	-1918.22304884388	-1191.63123554846
1252_seed.data	-2372.44954513154	-1624.80656895485
1253_seed.data	-2005.22197167182	-1250.40480159408
1254_seed.data	-2249.81106076175	-1393.46512101939
1255_seed.data	-2069.37460764787	-1075.01981119094
1256_seed.data	-1871.26503402576	-1261.67073237859
1257_seed.data	-1685.03554188936	-972.232455707207
1258_seed.data	-1973.11942795941	-1253.86999778173
1259_seed.data	-1793.64682107118	-1204.32833655941
1260_seed.data	-1748.81379258271	-1096.97689015066
1261_seed.data	-1565.50173899085	-780.101712373203
1262_seed.data	-2460.82367716967	-1688.58280793203
1263_seed.data	-1809.45085228505	-1140.4229175937
1264_seed.data	-1826.46860304987	-1181.58911404402
1265_seed.data	-1913.78826333063	-1138.11262537567
1266_seed.data	-2210.71713472543	-1571.60219805074
1267_seed.data	-1967.16913406817	-1214.32606531951
1268_seed.data	-2301.70176375493	-1622.5589566643
1269_seed.data	-2027.0884857477	-1229.41103569221
1270_seed.data	-1490.81223573472	-747.756817546504
1271_seed.data	-2109.12738025393	-1290.16534537201
1272_seed.data	-2122.43320533267	-1391.06882398096
1273_seed.data	-1854.14824466592	-1162.38526124411
1274_seed.data	-1523.79151054595	-969.689193382732
1275_seed.data	-1811.02620971225	-1198.37692768218
1276_seed.data	-2310.83349467946	-1613.55927088558
1277_seed.data	-2104.16875138083	-1481.55643663571
1278_seed.data	-2422.29505242307	-1709.49729439182
1279_seed.data	-2153.89961305026	-1492.81426248696
1280_seed.data	-2152.08236342346	-1289.42245243128
1281_seed.data	-1531.49082675107	-963.992978467683
1282_seed.data	-1702.1290396934	-1101.29631845495
1283_seed.data	-2289.94262166771	-1581.77544699967
1284_seed.data	-1806.50357446753	-1200.14883718189
1285_seed.data	-2032.1342889636	-1117.83634944784
1286_seed.data	-2132.05178980542	-1401.66940865543
1287_seed.data	-1599.0231813195	-965.20090888751
1288_seed.data	-2481.83784056303	-1689.22278997114
1289_seed.data	-2422.6327096878	-1630.53404694032
1290_seed.data	-1987.84487204161	-1276.23932030232
1291_seed.data	-1514.66086816791	-960.124528246172
1292_seed.data	-1573.73066645198	-1000.73225240729
1293_seed.data	-1948.89650562429	-1191.43203187859
1294_seed.data	-1975.62225461839	-1296.40363308913
1295_seed.data	-1672.61475558356	-949.226451196694
1296_seed.data	-1503.01144968981	-935.001876234027
1297_seed.data	-2469.54746419529	-1584.06391266473
1298_seed.data	-2441.40364322603	-1644.86356796412
1299_seed.data	-2239.88025387306	-1539.11083208121
1300_seed.data	-1896.98973969558	-1315.49206159434
1301_seed.data	-1699.10380640719	-1075.86444859621
1302_seed.data	-1719.4884743146	-1069.99584193142
1303_seed.data	-2147.72583908219	-1466.21734295552
1304_seed.data	-2123.44107592055	-1447.70543703542
1305_seed.data	-1849.07291424831	-1232.14777436693
1306_seed.data	-2059.30861489217	-1177.98357952888
1307_seed.data	-1744.59883362038	-1037.46158433463
1308_seed.data	-1644.17971106503	-1068.15288114441
1309_seed.data	-1904.50720021668	-1142.61341042446
1310_seed.data	-1962.92060109277	-1293.49626365594
1311_seed.data	-1551.19508115751	-943.297329471586
1312_seed.data	-2161.76964404716	-1240.25047574614
1313_seed.data	-1812.81808572114	-1145.88648732285
1314_seed.data	-2242.48721398353	-1444.28771403245
1315_seed.data	-2057.40749617416	-1208.84850663935
1316_seed.data	-2032.78702834316	-1397.25995796173
1317_seed.data	-1869.71283083633	-1025.04356331946
1318_seed.data	-1686.35040286875	-1076.56214604386
1319_seed.data	-1925.76779696101	-1196.35418251708
1320_seed.data	-1592.32223103253	-1009.758629383
1321_seed.data	-1851.30018333687	-1035.79425461833
1322_seed.data	-1622.45163070305	-985.560848632242
1323_seed.data	-2052.13914065073	-1267.53391111765
1324_seed.data	-2286.88992479905	-1481.2217844046
1325_seed.data	-1682.36391630217	-1102.5281111986
1326_seed.data	-2142.56601404704	-1308.12728482671
1327_seed.data	-1834.25096154151	-1207.11820236716
1328_seed.data	-2373.88386474167	-1668.08508317537
1329_seed.data	-2430.95100940061	-1687.1477112284
1330_seed.data	-1953.55425329165	-1165.77181372974
1331_seed.data	-2144.15654049177	-1329.04990167162
1332_seed.data	-1951.9930373852	-1194.16109485105
1333_seed.data	-2151.44890332341	-1434.94172436737
1334_seed.data	-2051.25812109943	-1206.93508695086
1335_seed.data	-2031.76899966289	-1218.09702254446
1336_seed.data	-2228.68870427486	-1517.27935381952
1337_seed.data	-2326.93552708015	-1470.16581664167
1338_seed.data	-2487.23214604303	-1602.44700031109
1339_seed.data	-1812.41773302206	-1140.84232627756
1340_seed.data	-1593.93003056728	-1009.60745076413
1341_seed.data	-1865.82500033179	-1247.1713277542
1342_seed.data	-2206.94577795052	-1512.74026666474
1343_seed.data	-2417.68252534547	-1586.60005504826
1344_seed.data	-1536.35017810496	-922.49639853391
1345_seed.data	-1496.50197046596	-862.030935133375
1346_seed.data	-1534.72239729524	-943.344206257543
1347_seed.data	-2002.77837201183	-1285.17369606933
1348_seed.data	-1790.61069157678	-1109.72136917887
1349_seed.data	-2441.70313401756	-1696.89064102197
1350_seed.data	-1603.32148848952	-1046.42818498436
1351_seed.data	-1795.0769020535	-1104.69169783209
1352_seed.data	-2133.57679965314	-1369.91977953836
1353_seed.data	-2049.09413308198	-1364.95914570325
1354_seed.data	-1707.8899708435	-884.627905768465
1355_seed.data	-2322.16171205958	-1596.89561388255
1356_seed.data	-1796.76573912689	-1152.2138206374
1357_seed.data	-2035.37913053265	-1371.6631572722
1358_seed.data	-2180.20896505545	-1486.09685590751
1359_seed.data	-2059.61829919208	-1303.35945052959
1360_seed.data	-1845.31611950785	-1069.5837918027
1361_seed.data	-2234.13974471662	-1401.70635713379
1362_seed.data	-1523.693153579	-933.13174259872
1363_seed.data	-2142.66751778168	-1411.69509998448
1364_seed.data	-2257.70761519588	-1490.82844772707
1365_seed.data	-1555.97141838096	-916.191121102111
1366_seed.data	-1936.64717119693	-1266.80160305943
1367_seed.data	-2384.93361401983	-1538.21635219888
1368_seed.data	-2482.72206440034	-1528.76797736275
1369_seed.data	-2193.12758826832	-1454.36123512241
1370_seed.data	-2505.71291102437	-1522.76044940268
1371_seed.data	-2046.78419846113	-1288.213002665
1372_seed.data	-1973.56426166496	-1270.64098722518
1373_seed.data	-2308.07805107409	-1569.33796707411
1374_seed.data	-1709.11860954926	-967.725562885683
1375_seed.data	-2056.94240292348	-1306.76411494681
1376_seed.data	-1991.24126054889	-1211.69296018831
1377_seed.data	-1891.61967845221	-1152.27345827208
1378_seed.data	-2283.81308446029	-1356.78812692957
1379_seed.data	-2125.34927416377	-1147.29528479249
1380_seed.data	-1787.33887051721	-1079.69979694777
1381_seed.data	-2421.52731432425	-1536.21861435293
1382_seed.data	-2296.18636868693	-1340.02074246756
1383_seed.data	-2289.76504676903	-1629.24749109297
1384_seed.data	-2210.5962257775	-1454.87519145273
1385_seed.data	-2143.56221883182	-1331.90199215933
1386_seed.data	-2074.21438986751	-1371.75732721731
1387_seed.data	-1570.4318600269	-1045.49627952299
1388_seed.data	-1650.53538020966	-951.142040754144
1389_seed.data	-2347.44829539864	-1258.83333920778
1390_seed.data	-2452.69147951601	-1648.92309686475
1391_seed.data	-1743.51485928737	-1105.89475036694
1392_seed.data	-2259.10354251566	-1537.27806826462
1393_seed.data	-2288.83019998403	-1443.36500125282
1394_seed.data	-1534.69817164254	-805.905359484659
1395_seed.data	-2282.0217926103	-1507.16574438963
1396_seed.data	-1837.79098270528	-1132.17072813254
1397_seed.data	-2230.56283688725	-1365.34437502219
1398_seed.data	-1999.87907432648	-1259.28447302471
1399_seed.data	-1684.20147139693	-1102.94442922107
1400_seed.data	-1510.77534563562	-1005.4039386692
1401_seed.data	-1979.72223387703	-1260.57511134599
1402_seed.data	-2068.2966813626	-1409.70292872773
1403_seed.data	-2137.3883257842	-1325.76384275453
1404_seed.data	-1536.80219592779	-1046.68950849948
1405_seed.data	-2430.31016755904	-1649.15156756459
1406_seed.data	-1943.28116459891	-1278.81265156576
1407_seed.data	-2171.4854883598	-1276.98023983922
1408_seed.data	-2472.16156226285	-1754.26563573494
1409_seed.data	-1676.11261966366	-1112.04711672927
1410_seed.data	-2017.22397020426	-1396.98821321265
1411_seed.data	-1981.98940639678	-1301.51218015707
1412_seed.data	-2511.40140438562	-1685.79559863955
1413_seed.data	-1697.18561920186	-1041.05867827069
1414_seed.data	-1712.76379972792	-1093.47431397384
1415_seed.data	-1696.69513543821	-1125.21033605907
1416_seed.data	-2242.32414466824	-1552.34283843491
1417_seed.data	-2474.91460504988	-1656.2046205836
1418_seed.data	-1627.81272179889	-951.359786488515
1419_seed.data	-1900.73883483547	-1315.00330461463
1420_seed.data	-1502.31127318087	-851.725690439964
1421_seed.data	-2238.04391106236	-1436.86477411915
1422_seed.data	-1504.58588503421	-904.986136597649
1423_seed.data	-2032.55741680224	-1361.64986183499
1424_seed.data	-1832.11288816657	-1147.13541541031
1425_seed.data	-2265.17471374261	-1654.87609734732
1426_seed.data	-1632.8842830509	-925.900467404171
1427_seed.data	-1990.61376806928	-1310.22516779028
1428_seed.data	-2450.15899305165	-1615.40921542186
1429_seed.data	-2123.82248251164	-1456.49330302193
1430_seed.data	-2373.1266966811	-1584.22912527153
1431_seed.data	-2216.52297107505	-1503.13273583126
1432_seed.data	-1695.88287888997	-1104.64231898184
1433_seed.data	-2486.31929134257	-1683.64475027291
1434_seed.data	-2121.48881204327	-1429.01908616853
1435_seed.data	-2452.79978717158	-1715.31003655422
1436_seed.data	-2450.19911017179	-1702.73253156607
1437_seed.data	-1975.17212963143	-1257.39921256665
1438_seed.data	-1541.40130579365	-1011.37924052685
1439_seed.data	-1886.21671581047	-1154.42290825746
1440_seed.data	-1705.00601983136	-934.519301654785
1441_seed.data	-2251.88284012536	-1544.07887882213
1442_seed.data	-2145.02513081254	-1344.42205397823
1443_seed.data	-2324.23357374804	-1451.4869645686
1444_seed.data	-2424.13963739683	-1559.93459876528
1445_seed.data	-2276.60477132865	-1406.52805754721
1446_seed.data	-1862.4853368126	-1129.93374834154
1447_seed.data	-2347.19462567468	-1326.28322528153
1448_seed.data	-2352.05719469734	-1587.33212425526
1449_seed.data	-2286.28700154528	-1516.0450798628
1450_seed.data	-2187.4870356496	-1438.20495636945
1451_seed.data	-2345.01560760188	-1414.19329957153
1452_seed.data	-2449.98882642922	-1659.5310142779
1453_seed.data	-2348.26466724479	-1528.02607878076
1454_seed.data	-1857.70194092346	-1269.52101416217
1455_seed.data	-2038.34392310133	-1283.65415144863
1456_seed.data	-2443.91913664636	-1673.51173238284
1457_seed.data	-1782.82619804641	-1096.91243869692
1458_seed.data	-1695.20567645032	-1072.77545638653
1459_seed.data	-1655.78603329482	-950.265559600098
1460_seed.data	-1809.1132278731	-1229.59424966193
1461_seed.data	-1589.25272712073	-1029.53799895273
1462_seed.data	-1872.21753286421	-1246.20882357805
1463_seed.data	-2381.68654402988	-1499.48774748092
1464_seed.data	-1540.13576413774	-987.494884307988
1465_seed.data	-2045.89900726168	-1255.45571854525
1466_seed.data	-1686.93462347846	-1011.1290465237
1467_seed.data	-1802.93456596638	-1224.52502288187
1468_seed.data	-1604.28834564369	-915.579026747744
1469_seed.data	-2242.15540189392	-1482.25519055839
1470_seed.data	-1694.8245004145	-1079.88203278595
1471_seed.data	-2111.29234068086	-1190.16243780141
1472_seed.data	-1924.16462011786	-1180.68134790649
1473_seed.data	-2302.67579906253	-1582.03216111886
1474_seed.data	-1807.67794744456	-1173.18042463147
1475_seed.data	-2408.65626569679	-1755.69668519405
1476_seed.data	-2487.67230238602	-1715.58685775306
1477_seed.data	-2115.43503058332	-1358.49178517661
1478_seed.data	-1555.70927133149	-963.356456350359
1479_seed.data	-1924.72265872761	-1280.07529929487
1480_seed.data	-2124.38283055459	-1367.2498698782
1481_seed.data	-2177.14008307819	-1319.31198765462
1482_seed.data	-2233.52035824105	-1403.4770014625
1483_seed.data	-1542.36073677692	-990.588163050049
1484_seed.data	-1905.97677005964	-1250.85145932252
1485_seed.data	-1953.57710736884	-1056.63400965317
1486_seed.data	-1727.54496205971	-1160.39271926975
1487_seed.data	-1991.90127275485	-1249.85931458497
1488_seed.data	-1681.07939564095	-1044.76043838702
1489_seed.data	-2076.77942268743	-1366.0774687111
1490_seed.data	-1896.02318491395	-1231.89299637382
1491_seed.data	-2323.41883408815	-1412.21992200531
1492_seed.data	-2371.52815219494	-1530.91489308368
1493_seed.data	-2477.00296781429	-1600.65185615834
1494_seed.data	-1918.48189344121	-1165.26158427118
1495_seed.data	-2002.00022605358	-1113.8055122406
1496_seed.data	-1680.3493577105	-993.087113362036
1497_seed.data	-1991.33407510085	-1233.21292686909
1498_seed.data	-1631.6821591416	-1008.5774371174
1499_seed.data	-1640.45282188432	-1004.51514790172
1500_seed.data	-2279.69810536372	-1500.58558191179
1501_seed.data	-1838.17822725075	-1218.06747370856
1502_seed.data	-1811.57543241362	-1085.2966367088
1503_seed.data	-1633.32116723836	-907.652794100475
1504_seed.data	-1918.63582689646	-1156.41087768291
1505_seed.data	-2101.93020953943	-1374.84050546453
1506_seed.data	-1863.5894308919	-1095.01850349918
1507_seed.data	-1791.99315567807	-1090.47554088148
1508_seed.data	-2477.00900952524	-1576.39693130326
1509_seed.data	-1774.40013522355	-1115.40827222441
1510_seed.data	-2341.44174940311	-1481.83666888531
1511_seed.data	-1697.73130529249	-1103.70836888382
1512_seed.data	-2010.86499994189	-1165.9153376612
1513_seed.data	-2358.64518190513	-1471.38872209838
1514_seed.data	-1915.41409242333	-1217.21253202869
1515_seed.data	-2325.91919817588	-1487.75488801576
1516_seed.data	-2466.11835541965	-1641.34461055996
1517_seed.data	-1773.84445576315	-1123.94581917476
1518_seed.data	-2257.52758218618	-1354.72522201159
1519_seed.data	-2356.75852929062	-1563.18644096399
1520_seed.data	-2336.40910352522	-1431.55861321659
1521_seed.data	-1683.08043715187	-1124.59187296247
1522_seed.data	-1963.07160939087	-1171.87550320123
1523_seed.data	-1782.73511752863	-1165.61646645744
1524_seed.data	-1815.33437713774	-1241.83784243316
1525_seed.data	-1951.23545841749	-1349.22643426398
1526_seed.data	-1610.31872190972	-952.625270577682
1527_seed.data	-2261.47263749395	-1426.0550723911
1528_seed.data	-2307.39319341921	-1529.53664559758
1529_seed.data	-1542.09230296179	-1017.37419540657
1530_seed.data	-1720.16643266706	-1008.70869238517
1531_seed.data	-1479.08080148653	-884.054851208994
1532_seed.data	-1546.8812869674	-861.578987415057
1533_seed.data	-1730.83188284869	-1051.97368984315
1534_seed.data	-2372.84343538869	-1518.01011595395
1535_seed.data	-2021.42346445833	-1394.83899955583
1536_seed.data	-2307.3648070821	-1533.33235960107
1537_seed.data	-1971.22204017377	-1243.61213367641
1538_seed.data	-2486.52812840776	-1753.99132542048
1539_seed.data	-1772.33187015325	-1124.94763871984
1540_seed.data	-1598.21729210662	-947.321781816775
1541_seed.data	-2423.41797399197	-1576.77853054233
1542_seed.data	-1794.26651530924	-1097.11497174745
1543_seed.data	-1962.37065500923	-983.563300787809
1544_seed.data	-1681.40593809378	-1041.27617432719
1545_seed.data	-1928.2053087394	-1238.6560815784
1546_seed.data	-1687.17954777885	-987.608054466659
1547_seed.data	-1853.99768980685	-1213.21085624579
1548_seed.data	-2210.29522340727	-1215.45904136869
1549_seed.data	-2109.57580715825	-1444.39557178407
1550_seed.data	-1672.0756958084	-1076.13008168374
1551_seed.data	-1752.63806119731	-1046.96333240349
1552_seed.data	-1754.17141527594	-1143.75540389004
1553_seed.data	-2030.60904885561	-1426.66169752825
1554_seed.data	-2230.64143893928	-1470.74908576066
1555_seed.data	-2063.06193704456	-1283.19756891544
1556_seed.data	-1746.47619727789	-1031.06146144497
1557_seed.data	-1769.59363622936	-925.919196432662
1558_seed.data	-2010.89306087347	-1269.74672943539
1559_seed.data	-1676.09302116341	-1056.72985769142
1560_seed.data	-2032.75773545962	-1449.53092220236
1561_seed.data	-1807.50193513096	-1166.19456763506
1562_seed.data	-2351.84686196098	-1621.70445492785
1563_seed.data	-1656.69520332339	-1043.77331868359
1564_seed.data	-1491.97416340893	-635.696446005898
1565_seed.data	-2382.08745355891	-1505.35165218737
1566_seed.data	-2280.44743514942	-1574.10608131553
1567_seed.data	-1697.35368608981	-1104.56485787002
1568_seed.data	-1577.45138593388	-891.089446921769
1569_seed.data	-1881.53861503155	-1216.21561110289
1570_seed.data	-2102.78348471291	-1295.68623359571
1571_seed.data	-1729.94027677504	-1082.75096771297
1572_seed.data	-2341.0698302743	-1591.02358415301
1573_seed.data	-1619.5956684841	-902.726065810331
1574_seed.data	-1886.68255784534	-1257.85476822146
1575_seed.data	-1504.161132532	-932.617999981492
1576_seed.data	-2030.75662656304	-1313.01704164058
1577_seed.data	-1521.07961240906	-855.647058367162
1578_seed.data	-1582.92310973154	-962.903278893724
1579_seed.data	-1599.51328772934	-891.916291984358
1580_seed.data	-1883.74245235426	-1263.29536847631
1581_seed.data	-2391.18023775099	-1482.46140712478
1582_seed.data	-2234.0774213477	-1398.4317617745
1583_seed.data	-1790.46463532863	-1108.42420545326
1584_seed.data	-2323.77323769684	-1462.07266167395
1585_seed.data	-2403.82676275815	-1657.15113002367
1586_seed.data	-1898.0491760565	-1104.83220015346
1587_seed.data	-1750.5340816521	-1133.75745248015
1588_seed.data	-2293.88554499124	-1545.9420568615
1589_seed.data	-2433.48458731199	-1444.01606515766
1590_seed.data	-2408.36587491814	-1641.16571888971
1591_seed.data	-2106.30277547228	-1333.6239278601
1592_seed.data	-1766.92111205197	-1149.66106706421
1593_seed.data	-1995.62467624075	-1279.76114872916
1594_seed.data	-2057.81105870087	-1271.03801956949
1595_seed.data	-1669.38583862649	-1074.4956111936
1596_seed.data	-1961.95674400906	-1301.00202510488
1597_seed.data	-1559.28808223575	-927.453665337549
1598_seed.data	-1949.28676518207	-1215.28855162784
1599_seed.data	-2168.72147143156	-1260.81411254959
1600_seed.data	-2438.58318677872	-1665.17597439544
1601_seed.data	-2445.04831265582	-1743.08443413879
1602_seed.data	-1803.99079986384	-1055.24773364952
1603_seed.data	-2319.41871188431	-1546.44198609017
1604_seed.data	-1925.68442979045	-1296.42136799167
1605_seed.data	-2356.18575914789	-1559.1682498265
1606_seed.data	-2315.44688183032	-1557.73575617423
1607_seed.data	-2022.27292244106	-1275.37836669182
1608_seed.data	-1945.45737000869	-1245.13881468756
1609_seed.data	-2164.73257574137	-1282.42191820716
1610_seed.data	-2061.1036254497	-1169.43542928176
1611_seed.data	-1859.19936216774	-1106.98239795091
1612_seed.data	-1619.92523162406	-1051.13393852477
1613_seed.data	-2350.68844306972	-1596.09954245918
1614_seed.data	-2305.77705079059	-1561.4818739215
1615_seed.data	-2126.90557291566	-1428.10506441505
1616_seed.data	-2436.60136956656	-1333.3998422554
1617_seed.data	-1643.93318369283	-933.84015191626
1618_seed.data	-2348.77448427389	-1456.75072633038
1619_seed.data	-2468.77343552221	-1658.65250237421
1620_seed.data	-2254.21013357028	-1560.94296961392
1621_seed.data	-2183.38705773602	-1348.83056287889
1622_seed.data	-1926.05887104849	-1304.62829004295
1623_seed.data	-2438.83720550097	-1751.05354976803
1624_seed.data	-2491.93886180016	-1646.58893849128
1625_seed.data	-2476.02749243686	-1751.02571698924
1626_seed.data	-1804.93736021429	-1093.26766898332
1627_seed.data	-1843.32616428377	-992.367615058424
1628_seed.data	-2339.83411214501	-1697.53387301683
1629_seed.data	-2150.27287675018	-1462.78700462521
1630_seed.data	-2124.85410922789	-1312.75231173324
1631_seed.data	-1859.71179690512	-1017.18656702449
1632_seed.data	-1597.80064724919	-1012.07984720297
1633_seed.data	-1748.62417741244	-1109.73334793109
1634_seed.data	-1887.81718079944	-1111.2415840648
1635_seed.data	-1971.94262356927	-1226.06044664524
1636_seed.data	-2120.13187524969	-1356.21454401208
1637_seed.data	-1776.84322324043	-1074.99793062703
1638_seed.data	-1990.05314861185	-1084.97575418611
1639_seed.data	-1629.58722173945	-993.360097267092
1640_seed.data	-2049.62676026019	-1318.63030270059
1641_seed.data	-1975.71996661918	-1214.67214325274
1642_seed.data	-1884.511787737	-1181.17220168735
1643_seed.data	-2258.81933692042	-1417.53006624291
1644_seed.data	-2459.4125361085	-1676.79803766973
1645_seed.data	-1610.68977561164	-1035.0559818021
1646_seed.data	-2205.29760541088	-1484.57768129437
1647_seed.data	-2170.96439224513	-1433.4939317851
1648_seed.data	-2019.23848419551	-1258.35652589532
1649_seed.data	-2187.39012492705	-1435.90799328958
1650_seed.data	-1914.49852368463	-1155.53317756933
1651_seed.data	-2021.34052727132	-1244.02277711905
1652_seed.data	-2125.38133105254	-1397.55014314188
1653_seed.data	-1802.77690780548	-1089.04387592899
1654_seed.data	-1611.02111942232	-1049.03110668879
1655_seed.data	-1985.65128560757	-1339.49598471803
1656_seed.data	-1791.06952936768	-1124.79091099936
1657_seed.data	-2375.01072470392	-1554.48967692542
1658_seed.data	-2282.40103429132	-1517.6829345128
1659_seed.data	-1884.06421103149	-1179.6326617185
1660_seed.data	-1689.4320584344	-965.06462980129
1661_seed.data	-1548.12852236768	-975.476915244923
