#file	clusteren	cluster-cluster
1555_seed.data	-860.005320107503	-482.118802301564
1556_seed.data	-1228.33983053437	-514.071844322658
1557_seed.data	-1028.68634150767	-560.992186262381
1558_seed.data	-823.808384769945	-360.838556615146
1559_seed.data	-941.507052585536	-467.02287121372
1560_seed.data	-851.780583993304	-439.517510802638
1561_seed.data	-946.65566765593	-415.957563508687
1562_seed.data	-979.453407223017	-587.268211014155
1563_seed.data	-854.126073840485	-325.839980639916
1564_seed.data	-836.501501434811	-437.676016728495
1565_seed.data	-1464.07769410285	-835.549422295197
1566_seed.data	-1001.58315025347	-632.971153961047
1567_seed.data	-941.78876109258	-490.342050985402
1568_seed.data	-968.153433526904	-597.173751265463
1569_seed.data	-1239.93310548624	-747.963072361287
1570_seed.data	-896.496344832646	-551.510317103095
1571_seed.data	-1093.32184563881	-541.180388188388
1572_seed.data	-1026.81694602165	-517.28404969937
1573_seed.data	-1101.6726494415	-533.210302168091
1574_seed.data	-1229.87473680132	-591.085345620339
1575_seed.data	-956.331210023236	-577.723687869619
1576_seed.data	-1339.83811252585	-750.875448841754
1577_seed.data	-1021.14873452291	-562.187398413787
1578_seed.data	-1327.21387099526	-714.634765262235
1579_seed.data	-1242.69864829276	-743.271583231113
1580_seed.data	-1256.46787052961	-769.638103576166
1581_seed.data	-1261.22054402867	-757.662670492313
1582_seed.data	-1387.54205898654	-811.330753629669
1583_seed.data	-1371.66860037782	-790.206483256573
1584_seed.data	-871.042449198383	-507.814538177111
1585_seed.data	-1370.00288867758	-717.866576980962
1586_seed.data	-1064.58516144656	-642.166094971713
1587_seed.data	-1482.47911819587	-799.159184060064
1588_seed.data	-1018.33669027478	-584.783200261805
1589_seed.data	-879.403568545133	-349.564713683431
1590_seed.data	-1119.59300042507	-554.018788060359
1591_seed.data	-1342.00934922864	-820.358549144416
1592_seed.data	-1156.38482485956	-567.718058053663
1593_seed.data	-807.522400851623	-268.742430397729
1594_seed.data	-1228.05954187477	-764.999381002704
1595_seed.data	-985.749093052008	-588.304020767398
1596_seed.data	-1321.67111307578	-751.171689517328
1597_seed.data	-990.431137393516	-499.885564087963
1598_seed.data	-1155.92846963479	-674.563869857121
1599_seed.data	-1049.31048365733	-536.108849799551
1600_seed.data	-988.968839227967	-481.000534459051
1601_seed.data	-1297.58703125401	-771.465168404117
1602_seed.data	-1180.84113522691	-631.292450096527
1603_seed.data	-1236.4959117609	-723.899437569382
1604_seed.data	-1173.37352611454	-731.582543359002
1605_seed.data	-1230.36882678959	-643.624101958686
1606_seed.data	-1329.37606627748	-701.807130927819
1607_seed.data	-1277.56573462001	-841.525419125244
1608_seed.data	-849.044487057012	-502.758315540955
1609_seed.data	-1380.61135549745	-856.691751616993
1610_seed.data	-1398.57653351026	-798.80673788553
1611_seed.data	-859.076754537083	-557.542455018376
1612_seed.data	-1351.36735183373	-758.972753222061
1613_seed.data	-1019.08165327873	-580.146383687486
1614_seed.data	-1096.04621931269	-597.83362862966
1615_seed.data	-964.198632694832	-525.966900844727
1616_seed.data	-916.780248070998	-548.682509388616
1617_seed.data	-1069.13319645055	-540.433216535855
1618_seed.data	-943.072024111709	-530.253311995619
1619_seed.data	-1352.21161724148	-833.896486365076
1620_seed.data	-1072.48193884	-574.592082031998
1621_seed.data	-1110.57103467328	-545.348810558541
1622_seed.data	-1173.73862594342	-698.112268577936
1623_seed.data	-1470.67741990187	-953.696315761992
1624_seed.data	-1281.44493051236	-803.85391697432
1625_seed.data	-947.700555609789	-552.428763136712
1626_seed.data	-974.769415892496	-580.810450742621
1627_seed.data	-879.307786569841	-517.475137764473
1628_seed.data	-1488.57749191196	-826.640594161959
1629_seed.data	-1370.16190722967	-746.170114032376
1630_seed.data	-957.78042969846	-523.956700694154
1631_seed.data	-1334.91211858482	-771.258948800301
1632_seed.data	-852.451760367441	-429.726462897181
1633_seed.data	-1313.64314723759	-606.583629129519
1634_seed.data	-891.099806896324	-421.807422755191
1635_seed.data	-814.837086161988	-382.566689990902
1636_seed.data	-1355.1573494804	-880.811134442604
1637_seed.data	-847.343591821595	-491.068141797394
1638_seed.data	-1364.4026926937	-867.934107552286
1639_seed.data	-957.716685883853	-565.513064857509
1640_seed.data	-842.000622504555	-393.577775428878
1641_seed.data	-1183.74060353039	-661.970056812302
1642_seed.data	-1276.07673568138	-742.053751242091
1643_seed.data	-1153.08980555316	-725.751239233731
1644_seed.data	-974.196465549738	-578.356220650115
1645_seed.data	-1457.19488718176	-917.237517633644
1646_seed.data	-1419.49258690827	-898.560460784944
1647_seed.data	-1000.28266217733	-592.215770137077
1648_seed.data	-1121.53555012324	-642.878459189142
1649_seed.data	-1008.17839041745	-597.754917402907
1650_seed.data	-1155.7249202649	-463.731911398215
1651_seed.data	-1038.61369688301	-572.195508410974
1652_seed.data	-956.302191522741	-469.860455896421
1653_seed.data	-1304.26292359356	-730.549297921686
1654_seed.data	-1106.44519274423	-598.407536845692
1655_seed.data	-1364.87141402792	-711.817146938095
1656_seed.data	-1398.89092961603	-830.034391850599
1657_seed.data	-971.219551230223	-454.297963612278
1658_seed.data	-1102.05671013079	-576.286271282211
1659_seed.data	-1374.37581080669	-848.982658108445
1660_seed.data	-892.601208323425	-468.947507353835
1661_seed.data	-1439.95580026668	-780.957160224064
1662_seed.data	-1481.41588698726	-917.702484036114
1663_seed.data	-875.386063663245	-510.699074243853
1664_seed.data	-893.534688346022	-448.963912173041
1665_seed.data	-1184.57719934547	-640.142329862725
1666_seed.data	-1371.92735479727	-785.753639334431
1667_seed.data	-1373.36322606753	-778.150679391154
1668_seed.data	-1297.93129770778	-783.429467793083
1669_seed.data	-816.684277505942	-400.671520990026
1670_seed.data	-1182.95277804291	-600.329122865059
1671_seed.data	-1494.79198261811	-841.596129325939
1672_seed.data	-1483.86145017274	-930.30699786584
1673_seed.data	-1206.79555205731	-735.957056989432
1674_seed.data	-845.788053591584	-496.377146351455
1675_seed.data	-991.446279828219	-593.766220625161
1676_seed.data	-1366.61535896099	-775.069816056907
1677_seed.data	-937.980068473601	-571.83994687504
1678_seed.data	-1046.63448301329	-544.653263025713
1679_seed.data	-1441.98018754649	-624.352419599329
1680_seed.data	-1398.05494366161	-774.684478267291
1681_seed.data	-1452.86844047709	-956.193415381249
1682_seed.data	-1068.8121288579	-487.058271670506
1683_seed.data	-1123.5907618889	-646.356550726154
1684_seed.data	-1037.57358432809	-432.768931117776
1685_seed.data	-1121.30601351577	-553.036424998266
1686_seed.data	-1472.59699815259	-955.501472594307
1687_seed.data	-1404.71864009684	-842.162932559806
1688_seed.data	-1237.67516861999	-830.72228756148
1689_seed.data	-927.844653535303	-373.067763653255
1690_seed.data	-1443.61956721464	-782.868561871892
1691_seed.data	-1476.95112690406	-781.493454289953
1692_seed.data	-1227.1832346325	-771.906583257753
1693_seed.data	-1448.94831531585	-800.093957545559
1694_seed.data	-1133.01869591309	-630.87407526327
1695_seed.data	-889.871657431036	-491.87671809608
1696_seed.data	-1046.37429530889	-469.233087417569
1697_seed.data	-1128.88061860865	-620.602407409088
1698_seed.data	-1047.57490508768	-614.206571568367
1699_seed.data	-896.099052772492	-518.219643004205
1700_seed.data	-890.521156739589	-459.418857469901
1701_seed.data	-1451.9516389262	-879.608803980905
1702_seed.data	-979.783833346549	-461.774274447709
1703_seed.data	-1181.39701395802	-656.512749458761
1704_seed.data	-826.600922722959	-372.161093408938
1705_seed.data	-1475.79249115615	-790.770283523347
1706_seed.data	-969.719518640955	-493.623072869374
1707_seed.data	-1260.23760476653	-749.775094662712
1708_seed.data	-1098.90009143628	-611.492725910371
1709_seed.data	-1180.56341008422	-585.864518441295
1710_seed.data	-1237.0174508755	-663.709205272097
1711_seed.data	-1326.64914164685	-849.085857171311
1712_seed.data	-1194.91004145342	-746.835182903051
1713_seed.data	-1362.6773817721	-756.244669429597
1714_seed.data	-1445.72625513763	-710.922815053745
1715_seed.data	-1296.23134816927	-709.494776304717
1716_seed.data	-1477.18237720388	-834.371125432462
1717_seed.data	-1450.79721262228	-925.622685131434
1718_seed.data	-1166.07669733756	-654.789751087434
1719_seed.data	-885.7002727478	-528.316754429583
1720_seed.data	-827.219540271999	-400.354739266358
1721_seed.data	-905.182872343103	-476.558590226265
1722_seed.data	-1010.25023064888	-625.219068184188
1723_seed.data	-1277.32046770167	-762.748795204018
1724_seed.data	-1017.41801629224	-459.356752600033
1725_seed.data	-876.900135900329	-487.967714178122
1726_seed.data	-1242.71732362838	-767.472976317551
1727_seed.data	-1153.81733526304	-694.407819430299
1728_seed.data	-1088.27223553103	-635.566212184975
1729_seed.data	-1335.0634773178	-837.502505497331
1730_seed.data	-1098.97785480524	-662.868435360265
1731_seed.data	-1060.89596073229	-530.13612380344
1732_seed.data	-1117.16161655382	-631.613617027229
1733_seed.data	-874.955234965726	-479.386722136404
1734_seed.data	-853.608739253163	-392.532075570055
1735_seed.data	-1425.02415424041	-689.970778896431
1736_seed.data	-1100.65466081254	-645.892912812965
1737_seed.data	-1191.54679432259	-658.030503512068
1738_seed.data	-1335.37730104208	-702.889936701937
1739_seed.data	-960.690370768306	-530.225612365705
1740_seed.data	-911.418677319052	-444.212171565148
1741_seed.data	-1251.53769028599	-676.310915745995
1742_seed.data	-1141.17759199626	-620.644638339078
1743_seed.data	-909.746346594195	-471.322573881389
1744_seed.data	-1023.29753849713	-539.847293193526
1745_seed.data	-871.617691392196	-366.095479621265
1746_seed.data	-872.515850328217	-509.246832037623
1747_seed.data	-1225.86752417636	-592.304557404404
1748_seed.data	-1017.95319483203	-404.898423720464
1749_seed.data	-1121.60510847229	-665.491659824374
1750_seed.data	-1231.84455012285	-779.533124574347
1751_seed.data	-903.996374743547	-371.260965580056
1752_seed.data	-907.928104588044	-442.019710539733
1753_seed.data	-1430.31816676323	-735.709418840088
1754_seed.data	-1367.69856442387	-870.083155166233
1755_seed.data	-1315.22150866546	-755.151962458302
1756_seed.data	-1305.48775077893	-641.947584261617
1757_seed.data	-854.834506968184	-289.46798088241
1758_seed.data	-824.528231708318	-303.115575102426
1759_seed.data	-866.532579520057	-330.006958716897
1760_seed.data	-1374.6572767308	-847.602170670892
1761_seed.data	-1204.73030203269	-696.659450864693
1762_seed.data	-1405.54131380398	-887.718674974286
1763_seed.data	-950.739649696708	-530.826798129494
1764_seed.data	-814.379203078298	-373.202628573518
1765_seed.data	-1300.31737316771	-777.552652627761
1766_seed.data	-875.431773492383	-528.99563598012
1767_seed.data	-1053.49430169579	-624.531731950243
1768_seed.data	-1198.77629798016	-742.064456995335
1769_seed.data	-1124.62374443047	-618.432450099678
1770_seed.data	-997.495207080292	-560.170430331024
1771_seed.data	-998.798593037796	-470.190516228956
1772_seed.data	-965.425245717581	-508.7264637035
1773_seed.data	-916.496907071174	-349.683375205969
1774_seed.data	-1484.56991656027	-935.129387315422
1775_seed.data	-1171.81900205101	-729.305102259754
1776_seed.data	-1181.49470501528	-497.517460847649
1777_seed.data	-1104.45892518404	-497.512304420766
1778_seed.data	-1252.06180006213	-694.963844437372
1779_seed.data	-1432.44999905195	-926.384616182289
1780_seed.data	-984.508757484274	-512.012506430477
1781_seed.data	-1204.52408747902	-710.988793013493
1782_seed.data	-1417.31429662466	-822.24469098251
1783_seed.data	-922.175551511177	-431.374476812686
1784_seed.data	-983.226027382584	-548.895521478336
1785_seed.data	-1411.16842891478	-825.641836197137
1786_seed.data	-942.397894102463	-462.643231664749
1787_seed.data	-1277.79974121093	-752.220205197884
1788_seed.data	-852.256393063294	-347.180716505828
1789_seed.data	-1029.64018510994	-486.028165939489
1790_seed.data	-1466.04800834251	-847.262608006796
1791_seed.data	-1086.66447606344	-596.475792902316
1792_seed.data	-963.148905554769	-595.166203199605
1793_seed.data	-867.836545823128	-353.862769641063
1794_seed.data	-934.593340158519	-548.558562537802
1795_seed.data	-961.574234518535	-617.395580912642
1796_seed.data	-1328.1110030248	-681.75314445566
1797_seed.data	-948.019151325001	-508.321356404707
1798_seed.data	-1131.76209312048	-678.041656373214
1799_seed.data	-1319.89014228173	-755.476741528167
1800_seed.data	-1137.44986097387	-653.903504159015
1801_seed.data	-830.643423555227	-437.358697637071
1802_seed.data	-906.050174529904	-504.795460358975
1803_seed.data	-1142.77538105247	-747.219999385548
1804_seed.data	-1457.62325892069	-695.284180869259
1805_seed.data	-1204.77336228118	-601.891645279342
1806_seed.data	-1239.1798277144	-794.296175347946
1807_seed.data	-1495.91085252846	-957.923643910915
1808_seed.data	-1250.63571798303	-814.469562564853
1809_seed.data	-857.958662265907	-395.393077027679
1810_seed.data	-982.108978228614	-538.650795271483
1811_seed.data	-889.808450180368	-490.370918413828
1812_seed.data	-1441.18520631468	-921.175183551947
1813_seed.data	-1234.47797148873	-783.419160600106
1814_seed.data	-1228.57312457376	-703.471272669005
1815_seed.data	-1480.10637281666	-890.959196325361
1816_seed.data	-1030.07621623142	-460.367983158769
1817_seed.data	-1210.81249114873	-697.433901938209
1818_seed.data	-1379.64733924644	-900.620305405082
1819_seed.data	-906.328521219279	-494.66915488053
1820_seed.data	-925.810867372748	-409.531147757882
1821_seed.data	-1269.42782112548	-724.77994014796
1822_seed.data	-968.29431789261	-494.139420511663
1823_seed.data	-826.152120522427	-286.067990487002
1824_seed.data	-952.815615106359	-512.839754101029
1825_seed.data	-1112.26884853645	-717.657887732941
1826_seed.data	-1454.65751536577	-816.752979529765
1827_seed.data	-1320.02140235027	-687.235115180303
1828_seed.data	-1134.70862913408	-734.313688722816
1829_seed.data	-1334.66465878832	-792.450883352629
1830_seed.data	-1135.07387929429	-532.493112975175
1831_seed.data	-1372.37541654607	-700.186646290817
1832_seed.data	-1266.14788501974	-672.766430035047
1833_seed.data	-1439.3177460663	-846.290894038596
1834_seed.data	-864.165437333429	-326.001726235142
1835_seed.data	-1230.42049819921	-768.009396388573
1836_seed.data	-925.692176936285	-506.070807693057
1837_seed.data	-1437.73067512183	-884.146045257727
1838_seed.data	-1089.22797863255	-650.162693643542
1839_seed.data	-1077.41734893752	-567.455807086615
1840_seed.data	-1125.28809021247	-561.918798689997
1841_seed.data	-1425.45993803363	-838.372500101974
1842_seed.data	-1206.01380912568	-650.946902148184
1843_seed.data	-1051.42507400888	-571.525187196738
1844_seed.data	-1280.30631315784	-700.007392656973
1845_seed.data	-843.967429561218	-471.401167528377
1846_seed.data	-1458.02759320839	-941.339978120474
1847_seed.data	-874.463075881975	-345.681019783834
1848_seed.data	-895.492773791686	-542.05634569038
1849_seed.data	-1283.16539642729	-750.535795029919
1850_seed.data	-1144.92144142778	-639.947975650327
1851_seed.data	-1230.13115966843	-701.750111316266
1852_seed.data	-1453.91198658772	-859.390373359444
1853_seed.data	-1310.77562171355	-776.737342959868
1854_seed.data	-1256.78905843549	-813.07599010486
1855_seed.data	-870.121956321429	-425.307893625781
1856_seed.data	-1482.74503488243	-906.221534780738
1857_seed.data	-1474.05003821011	-896.265146520372
1858_seed.data	-1311.22473681551	-824.456308520118
1859_seed.data	-973.058576888638	-474.610883805316
1860_seed.data	-940.763796037302	-535.659082690253
1861_seed.data	-848.463110827547	-395.26625483812
1862_seed.data	-1412.64064386367	-873.336479473302
1863_seed.data	-873.411748438773	-522.987499701196
1864_seed.data	-936.819522070751	-499.259815245069
1865_seed.data	-1339.4323077648	-740.827889839388
1866_seed.data	-1058.87234749176	-654.922129702409
1867_seed.data	-873.082288937519	-494.269089934104
1868_seed.data	-1425.23598338785	-904.598411319578
1869_seed.data	-926.66784377997	-538.858350815842
1870_seed.data	-1167.47434882427	-683.95995446981
1871_seed.data	-1414.2991930726	-771.127212749267
1872_seed.data	-1226.81505443501	-768.164677439823
1873_seed.data	-1186.45053501252	-673.070102138389
1874_seed.data	-1368.81074121013	-832.427007008113
1875_seed.data	-1448.76630259971	-782.697682735534
1876_seed.data	-1279.69542651029	-807.802316745441
1877_seed.data	-877.302936034019	-500.602062297645
1878_seed.data	-1318.99336536443	-755.378932982554
1879_seed.data	-1404.05548313176	-826.386164805169
1880_seed.data	-1416.03687807525	-893.538433563202
1881_seed.data	-905.964260097517	-552.438193098346
1882_seed.data	-961.672326093952	-487.770241949194
1883_seed.data	-1477.35314232228	-824.330130032804
1884_seed.data	-1275.27170995189	-648.966739493835
1885_seed.data	-1313.03985074876	-794.49566003567
1886_seed.data	-1083.10669383057	-617.161565016056
1887_seed.data	-903.181777524643	-378.653337872455
1888_seed.data	-832.295827056473	-452.692827477219
1889_seed.data	-1335.56022390993	-864.279440133642
1890_seed.data	-1165.63887618698	-633.372947383291
1891_seed.data	-1344.29803261282	-684.479539374891
1892_seed.data	-1389.14470124361	-791.30547644043
1893_seed.data	-1089.72669618566	-672.255581038595
1894_seed.data	-1230.5830992339	-690.373774906603
1895_seed.data	-1217.36210610051	-479.010629137854
1896_seed.data	-1273.08568813921	-648.342082024949
1897_seed.data	-910.662075946017	-499.833722643023
1898_seed.data	-848.303285708623	-459.543516714407
1899_seed.data	-1354.43578379551	-762.924416161474
1900_seed.data	-1079.26646607036	-639.291802819151
1901_seed.data	-863.544741067768	-507.687245679273
1902_seed.data	-1461.02582143869	-860.064375041526
1903_seed.data	-1015.49489960637	-573.323391682283
1904_seed.data	-915.016583153745	-575.36256967409
1905_seed.data	-813.178690829099	-435.866798183729
1906_seed.data	-1115.23903386114	-632.804176828671
1907_seed.data	-1207.26334623896	-672.619967552255
1908_seed.data	-1362.87680610885	-869.973538883876
1909_seed.data	-944.711889029611	-479.591713301352
1910_seed.data	-1073.74635143464	-629.162627787498
1911_seed.data	-1007.66560637599	-465.943904709038
1912_seed.data	-1492.81848869234	-947.65693440305
1913_seed.data	-894.055724528952	-479.138134280424
1914_seed.data	-992.339494885082	-586.997660878754
1915_seed.data	-1319.48838512943	-747.7511028322
1916_seed.data	-1306.64661593921	-709.313906214411
1917_seed.data	-931.505886976525	-519.554598912223
1918_seed.data	-1071.73700024052	-561.033356917756
1919_seed.data	-1509.96044613588	-1029.84390731073
1920_seed.data	-1394.20623638448	-802.905004957609
1921_seed.data	-1078.43287741906	-541.063257986591
1922_seed.data	-1329.40336015285	-905.307691866909
1923_seed.data	-1280.75640091312	-739.841092376314
1924_seed.data	-1189.42429574996	-631.368134775908
1925_seed.data	-1005.3012521404	-568.548051202968
1926_seed.data	-1147.51274718726	-721.788922167015
1927_seed.data	-1247.1735813236	-633.21055283282
1928_seed.data	-980.706700433572	-465.375444003207
1929_seed.data	-956.440447938295	-545.933998580252
1930_seed.data	-1059.76418209742	-511.8253033058
1931_seed.data	-1313.02322209851	-815.323046774961
1932_seed.data	-1200.30736860641	-672.224166734655
1933_seed.data	-1469.44464331791	-957.331410279336
1934_seed.data	-1297.86806402673	-763.044462293834
1935_seed.data	-1373.01360069371	-821.402117367491
1936_seed.data	-1007.60098021718	-544.829606332999
1937_seed.data	-892.910003433231	-557.590597524421
1938_seed.data	-1304.32820965563	-788.474692352917
1939_seed.data	-851.028302925827	-418.621160082504
1940_seed.data	-1314.32924921997	-785.096658260581
1941_seed.data	-1029.99368123248	-487.370327177483
1942_seed.data	-983.204035006145	-466.515475821091
1943_seed.data	-1048.51418625181	-455.2576016808
1944_seed.data	-872.226867664857	-405.498582105363
1945_seed.data	-1358.28648938365	-682.925908720238
1946_seed.data	-1369.93364498068	-846.9708720362
1947_seed.data	-1212.27268725672	-650.692814545389
1948_seed.data	-921.556620307657	-518.904308686999
1949_seed.data	-1061.12223685087	-618.243815517334
1950_seed.data	-910.46583179604	-438.128632848863
1951_seed.data	-851.184021528045	-296.238754075323
1952_seed.data	-1357.15173971987	-812.777184780357
1953_seed.data	-1205.20811177713	-712.189240036578
1954_seed.data	-825.638870511961	-382.995568462942
1955_seed.data	-1162.1370794515	-647.906613778027
1956_seed.data	-1256.96576824	-724.892915208013
1957_seed.data	-981.358168867009	-584.274519148644
1958_seed.data	-862.338326561418	-457.432503608361
1959_seed.data	-1097.64915790326	-574.690285132056
1960_seed.data	-1140.73024283467	-588.843559320943
1961_seed.data	-1393.97415283715	-858.742379199296
1962_seed.data	-846.307109793463	-466.373590662189
1963_seed.data	-1197.82442350375	-623.357304931302
1964_seed.data	-1376.64111060063	-828.426061256916
1965_seed.data	-1386.60114118981	-675.43778763363
1966_seed.data	-1455.28977765786	-880.040396462534
1967_seed.data	-1456.29968539742	-867.719645943204
1968_seed.data	-1231.68416136729	-646.809562266673
1969_seed.data	-1144.83709454329	-672.20496310891
1970_seed.data	-1287.27875010249	-831.787341463664
1971_seed.data	-1140.33379522757	-705.638968164792
1972_seed.data	-1234.09898895423	-759.226528334874
1973_seed.data	-866.232347153886	-355.988808784474
1974_seed.data	-1040.53937756892	-592.895207263256
1975_seed.data	-1426.56053532595	-858.132979821708
1976_seed.data	-871.076878142634	-437.773916643435
1977_seed.data	-1016.41340465239	-488.758533872515
1978_seed.data	-918.923056871327	-560.723171247733
1979_seed.data	-918.641802753363	-537.117854049504
1980_seed.data	-1421.32605590286	-936.313998099581
1981_seed.data	-1173.97409322286	-712.793005717372
1982_seed.data	-1084.05223006332	-619.38096756545
1983_seed.data	-1216.11830432172	-618.989181670348
1984_seed.data	-1437.14231064749	-867.408933291073
1985_seed.data	-841.563100068866	-321.711220750913
1986_seed.data	-1045.48338309709	-391.137366561334
1987_seed.data	-1482.57423590658	-833.390891971627
1988_seed.data	-1104.54744297879	-587.344712312232
1989_seed.data	-1443.38408719854	-793.540716580364
1990_seed.data	-1157.65699490878	-614.306308933491
1991_seed.data	-845.667702604597	-404.268941215282
1992_seed.data	-1120.74109551689	-646.123813807183
1993_seed.data	-1388.27935301231	-786.381617839906
1994_seed.data	-1198.67294377722	-626.9366858341
1995_seed.data	-1339.49020046733	-781.033067159127
1996_seed.data	-1432.87029791094	-924.688431803612
1997_seed.data	-937.758443380237	-470.723922655542
1998_seed.data	-1000.86718201447	-608.687308373391
1999_seed.data	-944.442503623629	-433.593092929955
2000_seed.data	-992.216411083724	-572.679172610588
2001_seed.data	-1430.97032620615	-877.409306437332
2002_seed.data	-935.437605183939	-566.551248223943
2003_seed.data	-1114.71014555461	-598.578266732485
2004_seed.data	-1226.12776368899	-643.268135408367
2005_seed.data	-1164.8700476032	-617.187569008328
2006_seed.data	-1454.55069912311	-854.801527918498
2007_seed.data	-844.145610305105	-447.46466242533
2008_seed.data	-1104.54102948237	-655.456911725258
2009_seed.data	-1155.90506008775	-604.757526572006
2010_seed.data	-1180.40344295371	-655.729426376119
2011_seed.data	-1334.98758955989	-820.309333929077
2012_seed.data	-1011.8868857173	-517.692849951428
2013_seed.data	-1024.26285676393	-560.961862628649
2014_seed.data	-1139.84044198388	-587.768184217847
2015_seed.data	-843.806709204088	-475.691499469492
2016_seed.data	-1314.81695494755	-702.294761092176
2017_seed.data	-1462.67440524466	-802.327857969159
2018_seed.data	-1412.3608001618	-800.705861822731
2019_seed.data	-837.96682451819	-488.28155579683
2020_seed.data	-1461.98286794369	-861.590760023165
2021_seed.data	-1429.30772539411	-870.657144396201
2022_seed.data	-1160.25220879314	-687.388531538082
2023_seed.data	-1175.94059538758	-520.157626485529
2024_seed.data	-991.494316377047	-473.787595669385
2025_seed.data	-1458.55314692097	-812.415787620285
2026_seed.data	-1402.80079923389	-790.448341102301
2027_seed.data	-1358.47031517316	-715.225623423233
2028_seed.data	-1348.16112620909	-731.884924276895
2029_seed.data	-936.272052599465	-452.642009473487
2030_seed.data	-953.551284762493	-433.965145232098
2031_seed.data	-1444.15963151476	-792.236652544635
2032_seed.data	-1465.44964077636	-891.88824835459
2033_seed.data	-994.090960438796	-595.136382092292
2034_seed.data	-1282.69730764464	-764.287329800463
2035_seed.data	-900.879445668743	-466.422110349228
2036_seed.data	-1271.26106641475	-771.026751065132
2037_seed.data	-982.89736628146	-506.874030710137
2038_seed.data	-1401.70720922128	-794.113548514477
2039_seed.data	-1424.59589935495	-897.407273917887
2040_seed.data	-986.419629013721	-573.457808275471
2041_seed.data	-1381.88077280571	-822.030418580197
2042_seed.data	-943.189308656509	-458.921867012637
2043_seed.data	-968.03619696841	-576.376733663106
2044_seed.data	-1052.14339574549	-640.363300824582
2045_seed.data	-1237.58967800478	-609.8992882725
2046_seed.data	-1033.42137507777	-524.5899200744
2047_seed.data	-1431.41970835522	-764.363697744741
2048_seed.data	-1131.00801127499	-516.354743813745
2049_seed.data	-1449.2489018263	-941.166785078355
2050_seed.data	-863.634849928556	-415.15484628367
2051_seed.data	-1039.48384758043	-638.405261786065
2052_seed.data	-1460.63412796335	-921.757344533846
2053_seed.data	-1467.49207829939	-899.038434862732
2054_seed.data	-1254.76196628772	-659.199399778009
2055_seed.data	-1194.05926995134	-590.180822207625
2056_seed.data	-1339.33741159483	-785.545490579543
2057_seed.data	-1167.90775224705	-688.912558994158
2058_seed.data	-1481.80504947611	-895.066358111714
2059_seed.data	-1415.96611320097	-782.373051112421
2060_seed.data	-1422.26753340498	-829.74199379674
2061_seed.data	-853.412411954556	-407.763847779176
2062_seed.data	-911.8310759941	-434.740934264119
2063_seed.data	-1445.52031211213	-883.911956317793
2064_seed.data	-871.318621669494	-343.27706852214
2065_seed.data	-1199.77343437447	-689.308527581414
2066_seed.data	-1019.87782909329	-530.849938120096
2067_seed.data	-1001.82003077316	-575.760724232854
2068_seed.data	-1097.16722927979	-608.225321073458
2069_seed.data	-1313.72465697674	-650.151959004844
2070_seed.data	-1160.80609411848	-672.111027226879
2071_seed.data	-872.250688181779	-389.211173170506
2072_seed.data	-1060.33021948917	-633.686920570977
2073_seed.data	-1410.38251203126	-914.153200440261
2074_seed.data	-1105.94939050466	-551.927348249949
2075_seed.data	-857.789899653041	-377.927798795709
2076_seed.data	-861.283882340681	-484.07540901346
2077_seed.data	-1121.38667218134	-637.116246280651
2078_seed.data	-1262.90897728008	-741.185242234204
2079_seed.data	-965.249662598223	-531.435093144908
2080_seed.data	-1245.87807257084	-761.484659601296
2081_seed.data	-1309.00523616068	-679.339541259543
2082_seed.data	-984.794945978551	-557.711979573408
2083_seed.data	-913.22941698462	-524.38931398255
2084_seed.data	-833.39885440533	-397.370390401007
2085_seed.data	-1233.42272073486	-702.903836648152
2086_seed.data	-1055.25795826696	-615.592127788045
2087_seed.data	-1004.7465464716	-603.937872080008
2088_seed.data	-1304.39821434345	-654.825400086866
2089_seed.data	-1030.2311392042	-615.699253411722
2090_seed.data	-1386.48391177246	-793.208819258835
2091_seed.data	-1051.22955959444	-434.262524462806
2092_seed.data	-870.56942160855	-436.550071767507
2093_seed.data	-1075.19464393892	-559.697040235465
2094_seed.data	-860.010087102522	-349.446156745453
2095_seed.data	-1105.0944673527	-555.569488503386
2096_seed.data	-1245.36348670499	-694.275995807183
2097_seed.data	-1226.2063642054	-739.335577082596
2098_seed.data	-837.110412434458	-495.404309409951
2099_seed.data	-1173.48142213197	-697.197125359817
2100_seed.data	-1030.9259171617	-514.922433127606
2101_seed.data	-1364.12209996323	-767.994560123116
2102_seed.data	-1515.25240431084	-916.360700357317
2103_seed.data	-1145.23947782133	-534.19249224775
2104_seed.data	-1065.48663254302	-580.502424479376
2105_seed.data	-1265.50973280772	-683.935767747972
2106_seed.data	-955.509592501819	-465.332517478445
2107_seed.data	-1387.08462378391	-702.131974802838
2108_seed.data	-888.342881980084	-465.764854422179
2109_seed.data	-869.938234180701	-462.309137662496
2110_seed.data	-991.274973478289	-598.303474733243
2111_seed.data	-1336.67220675572	-752.77525451423
2112_seed.data	-1093.04455640779	-556.336647791687
2113_seed.data	-1233.63926527458	-683.388950605569
2114_seed.data	-1166.98541840713	-587.469881068728
2115_seed.data	-815.739089408506	-460.834665829674
2116_seed.data	-896.99254666807	-446.186978405922
2117_seed.data	-940.448095743573	-375.36160488872
2118_seed.data	-1143.31736039008	-644.038302142036
2119_seed.data	-1475.50153085603	-884.855086242435
2120_seed.data	-1366.06709785789	-828.950533524727
